filename,set,dominant_heuristic,instance_type,n_items,capacity,weight_min,weight_max,profit_min,profit_max,w_mean,w_median,w_std,p_mean,p_median,p_std,wp_corr_raw,wp_corr,capacity_ratio
MAXP_EASY_25_043.kp,Set-25-128,MAXP,easy,25,128,1,63,2,100,0.622,0.683,0.316,0.373,0.32,0.311,-0.19,0.405,0.131
MAXP_EASY_25_044.kp,Set-25-128,MAXP,easy,25,128,1,61,3,100,0.642,0.656,0.273,0.511,0.39,0.309,-0.214,0.393,0.131
MAXP_EASY_25_045.kp,Set-25-128,MAXP,easy,25,128,1,63,3,100,0.661,0.778,0.323,0.425,0.37,0.326,-0.202,0.399,0.123
MAXP_EASY_25_046.kp,Set-25-128,MAXP,easy,25,128,1,61,3,100,0.706,0.77,0.246,0.524,0.54,0.302,-0.029,0.486,0.119
MAXP_EASY_25_047.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.698,0.781,0.262,0.463,0.34,0.314,0.119,0.56,0.115
MAXP_EASY_25_048.kp,Set-25-128,MAXP,easy,25,128,1,63,2,100,0.667,0.746,0.34,0.458,0.44,0.321,-0.036,0.482,0.122
MAXP_EASY_25_049.kp,Set-25-128,MAXP,easy,25,128,8,64,2,100,0.722,0.719,0.224,0.562,0.6,0.315,-0.159,0.421,0.111
MAXP_EASY_25_050.kp,Set-25-128,MAXP,easy,25,128,1,61,1,99,0.62,0.721,0.295,0.529,0.636,0.33,0.035,0.518,0.135
MAXP_EASY_25_051.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.568,0.609,0.281,0.506,0.52,0.295,-0.104,0.448,0.141
MAXP_EASY_25_052.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.639,0.703,0.275,0.475,0.39,0.324,-0.021,0.49,0.125
MAXP_EASY_25_053.kp,Set-25-128,MAXP,easy,25,128,1,64,2,100,0.551,0.547,0.27,0.5,0.53,0.351,-0.087,0.456,0.145
MAXP_EASY_25_054.kp,Set-25-128,MAXP,easy,25,128,4,64,6,100,0.627,0.656,0.271,0.552,0.49,0.323,0.167,0.583,0.128
MAXP_EASY_25_055.kp,Set-25-128,MAXP,easy,25,128,1,63,3,100,0.597,0.667,0.33,0.617,0.65,0.317,0.038,0.519,0.136
MAXP_EASY_25_056.kp,Set-25-128,MAXP,easy,25,128,1,62,3,100,0.649,0.677,0.327,0.372,0.3,0.298,0.099,0.55,0.127
MAXP_EASY_25_057.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.615,0.672,0.305,0.524,0.52,0.33,0.396,0.698,0.13
MAXP_EASY_25_058.kp,Set-25-128,MAXP,easy,25,128,2,64,3,100,0.632,0.75,0.317,0.48,0.44,0.337,-0.199,0.4,0.127
MAXP_EASY_25_059.kp,Set-25-128,MAXP,easy,25,128,5,64,2,100,0.644,0.672,0.232,0.53,0.46,0.327,-0.099,0.451,0.124
MAXP_EASY_25_060.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.557,0.641,0.265,0.452,0.4,0.338,0.084,0.542,0.144
MAXP_EASY_25_061.kp,Set-25-128,MAXP,easy,25,128,1,64,1,100,0.604,0.641,0.299,0.432,0.34,0.347,-0.237,0.381,0.133
MAXP_EASY_25_062.kp,Set-25-128,MAXP,easy,25,128,1,63,2,100,0.594,0.698,0.314,0.484,0.5,0.337,-0.168,0.416,0.137
MAXP_EASY_25_063.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.567,0.562,0.288,0.476,0.42,0.364,-0.019,0.49,0.141
MAXP_EASY_25_064.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.552,0.578,0.338,0.507,0.52,0.334,-0.188,0.406,0.145
MAXP_EASY_25_065.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.699,0.734,0.258,0.602,0.61,0.28,0.334,0.667,0.114
MAXP_EASY_25_066.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.639,0.672,0.278,0.504,0.5,0.339,-0.074,0.463,0.125
MAXP_EASY_25_067.kp,Set-25-128,MAXP,easy,25,128,1,63,3,100,0.548,0.571,0.31,0.421,0.36,0.334,0.253,0.626,0.148
MAXP_EASY_25_068.kp,Set-25-128,MAXP,easy,25,128,1,63,2,100,0.639,0.698,0.268,0.481,0.5,0.342,-0.026,0.487,0.127
MAXP_EASY_25_069.kp,Set-25-128,MAXP,easy,25,128,1,63,3,100,0.582,0.698,0.36,0.496,0.48,0.352,-0.047,0.477,0.14
MAXP_EASY_25_070.kp,Set-25-128,MAXP,easy,25,128,1,64,1,100,0.562,0.625,0.342,0.573,0.6,0.355,-0.07,0.465,0.142
MAXP_EASY_25_071.kp,Set-25-128,MAXP,easy,25,128,1,63,3,100,0.679,0.683,0.258,0.529,0.51,0.345,-0.174,0.413,0.12
MAXP_EASY_25_072.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.656,0.703,0.287,0.55,0.6,0.302,0.294,0.647,0.122
MAXP_EASY_25_073.kp,Set-25-128,MAXP,easy,25,128,1,61,1,100,0.572,0.639,0.307,0.412,0.31,0.37,-0.084,0.458,0.147
MAXP_EASY_25_074.kp,Set-25-128,MAXP,easy,25,128,1,62,3,100,0.577,0.597,0.28,0.531,0.43,0.338,0.348,0.674,0.143
MAXP_EASY_25_075.kp,Set-25-128,MAXP,easy,25,128,1,63,3,100,0.657,0.667,0.285,0.531,0.57,0.334,0.107,0.553,0.124
MAXP_EASY_25_076.kp,Set-25-128,MAXP,easy,25,128,2,64,8,100,0.539,0.594,0.328,0.582,0.6,0.303,-0.281,0.359,0.148
MAXP_EASY_25_077.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.586,0.625,0.333,0.448,0.39,0.328,-0.078,0.461,0.137
MAXP_EASY_25_078.kp,Set-25-128,MAXP,easy,25,128,1,64,1,100,0.622,0.641,0.32,0.486,0.38,0.347,-0.115,0.443,0.129
MAXP_EASY_25_079.kp,Set-25-128,MAXP,easy,25,128,1,61,3,100,0.701,0.754,0.255,0.561,0.64,0.307,-0.121,0.44,0.12
MAXP_EASY_25_080.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.59,0.672,0.324,0.479,0.45,0.332,-0.023,0.488,0.136
MAXP_EASY_25_081.kp,Set-25-128,MAXP,easy,25,128,1,64,4,100,0.636,0.703,0.278,0.457,0.42,0.298,0.085,0.543,0.126
MAXP_EASY_25_082.kp,Set-25-128,MAXP,easy,25,128,1,64,1,100,0.627,0.672,0.31,0.552,0.57,0.334,0.022,0.511,0.128
MAXP_EASY_25_083.kp,Set-25-128,MAXP,easy,25,128,1,63,2,100,0.634,0.73,0.313,0.528,0.59,0.348,-0.057,0.471,0.128
MAXP_EASY_25_084.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.581,0.641,0.313,0.47,0.45,0.333,-0.425,0.288,0.138
MAXP_EASY_25_085.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.654,0.781,0.321,0.55,0.53,0.309,0.367,0.684,0.122
MAXP_EASY_25_086.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.63,0.703,0.264,0.482,0.51,0.34,-0.005,0.497,0.127
MAXP_EASY_25_087.kp,Set-25-128,MAXP,easy,25,128,4,63,9,100,0.571,0.603,0.271,0.519,0.44,0.301,-0.146,0.427,0.142
MAXP_EASY_25_088.kp,Set-25-128,MAXP,easy,25,128,1,64,4,100,0.641,0.688,0.32,0.578,0.6,0.293,-0.008,0.496,0.125
MAXP_EASY_25_089.kp,Set-25-128,MAXP,easy,25,128,1,63,3,100,0.63,0.73,0.309,0.585,0.67,0.322,0.003,0.501,0.129
MAXP_EASY_25_090.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.698,0.734,0.261,0.434,0.42,0.298,0.066,0.533,0.115
MAXP_EASY_25_091.kp,Set-25-128,MAXP,easy,25,128,1,63,3,100,0.631,0.746,0.306,0.511,0.46,0.328,0.054,0.527,0.129
MAXP_EASY_25_092.kp,Set-25-128,MAXP,easy,25,128,1,62,2,100,0.605,0.726,0.33,0.542,0.66,0.357,0.297,0.648,0.136
MAXP_EASY_25_093.kp,Set-25-128,MAXP,easy,25,128,1,63,1,100,0.703,0.81,0.253,0.425,0.4,0.362,-0.284,0.358,0.116
MAXP_EASY_25_094.kp,Set-25-128,MAXP,easy,25,128,2,64,1,100,0.642,0.688,0.293,0.501,0.51,0.348,0.139,0.57,0.125
MAXP_EASY_25_095.kp,Set-25-128,MAXP,easy,25,128,1,64,3,100,0.591,0.609,0.281,0.446,0.42,0.361,-0.149,0.425,0.135
MAXP_EASY_25_096.kp,Set-25-128,MAXP,easy,25,128,1,63,4,100,0.594,0.619,0.29,0.571,0.64,0.317,-0.271,0.365,0.137
MAXP_EASY_25_097.kp,Set-25-128,MAXP,easy,25,128,1,64,1,100,0.569,0.609,0.307,0.451,0.39,0.343,-0.281,0.36,0.141
MAXP_EASY_25_098.kp,Set-25-128,MAXP,easy,25,128,1,64,2,100,0.607,0.703,0.325,0.579,0.61,0.312,-0.327,0.336,0.132
MAXP_EASY_25_099.kp,Set-25-128,MAXP,easy,25,128,1,61,3,100,0.587,0.656,0.31,0.53,0.53,0.324,-0.074,0.463,0.143
MINW_EASY_25_000.kp,Set-25-128,MINW,easy,25,128,2,63,7,92,0.543,0.54,0.297,0.671,0.696,0.25,-0.232,0.384,0.15
MINW_EASY_25_001.kp,Set-25-128,MINW,easy,25,128,4,62,20,94,0.498,0.597,0.25,0.62,0.638,0.206,-0.221,0.39,0.166
MINW_EASY_25_002.kp,Set-25-128,MINW,easy,25,128,1,64,2,100,0.481,0.547,0.307,0.604,0.67,0.302,-0.556,0.222,0.166
MINW_EASY_25_003.kp,Set-25-128,MINW,easy,25,128,1,64,1,99,0.575,0.594,0.321,0.636,0.768,0.303,-0.197,0.402,0.139
MINW_EASY_25_004.kp,Set-25-128,MINW,easy,25,128,1,62,7,92,0.54,0.581,0.282,0.678,0.75,0.27,-0.259,0.371,0.153
MINW_EASY_25_005.kp,Set-25-128,MINW,easy,25,128,3,62,20,99,0.564,0.613,0.298,0.632,0.626,0.252,-0.338,0.331,0.146
MINW_EASY_25_006.kp,Set-25-128,MINW,easy,25,128,3,62,3,99,0.584,0.742,0.31,0.602,0.646,0.267,-0.426,0.287,0.141
MINW_EASY_25_007.kp,Set-25-128,MINW,easy,25,128,1,62,3,96,0.443,0.339,0.346,0.702,0.74,0.24,-0.172,0.414,0.186
MINW_EASY_25_008.kp,Set-25-128,MINW,easy,25,128,1,61,4,98,0.49,0.492,0.348,0.5,0.531,0.287,-0.206,0.397,0.171
MINW_EASY_25_009.kp,Set-25-128,MINW,easy,25,128,1,62,21,100,0.486,0.516,0.31,0.686,0.76,0.25,0.075,0.538,0.17
MINW_EASY_25_010.kp,Set-25-128,MINW,easy,25,128,3,63,18,100,0.469,0.476,0.329,0.679,0.77,0.232,-0.191,0.405,0.173
MINW_EASY_25_011.kp,Set-25-128,MINW,easy,25,128,2,63,6,99,0.466,0.381,0.274,0.562,0.566,0.218,-0.123,0.439,0.174
MINW_EASY_25_012.kp,Set-25-128,MINW,easy,25,128,2,64,5,98,0.524,0.672,0.337,0.585,0.582,0.284,-0.292,0.354,0.153
MINW_EASY_25_013.kp,Set-25-128,MINW,easy,25,128,3,63,4,95,0.566,0.571,0.309,0.658,0.674,0.198,0.094,0.547,0.143
MINW_EASY_25_014.kp,Set-25-128,MINW,easy,25,128,5,63,13,100,0.69,0.762,0.254,0.658,0.74,0.26,-0.189,0.406,0.118
MINW_EASY_25_015.kp,Set-25-128,MINW,easy,25,128,2,63,2,100,0.593,0.698,0.319,0.629,0.71,0.289,-0.423,0.289,0.137
MINW_EASY_25_016.kp,Set-25-128,MINW,easy,25,128,3,64,2,100,0.541,0.562,0.256,0.62,0.65,0.295,-0.44,0.28,0.148
MINW_EASY_25_017.kp,Set-25-128,MINW,easy,25,128,1,63,7,99,0.529,0.492,0.303,0.663,0.717,0.245,-0.239,0.38,0.154
MINW_EASY_25_018.kp,Set-25-128,MINW,easy,25,128,2,64,9,100,0.537,0.516,0.292,0.696,0.77,0.236,-0.284,0.358,0.149
MINW_EASY_25_019.kp,Set-25-128,MINW,easy,25,128,3,61,4,100,0.513,0.475,0.31,0.654,0.75,0.275,-0.078,0.461,0.163
MINW_EASY_25_020.kp,Set-25-128,MINW,easy,25,128,5,64,19,100,0.588,0.547,0.293,0.714,0.74,0.225,-0.391,0.304,0.136
MINW_EASY_25_021.kp,Set-25-128,MINW,easy,25,128,2,62,1,95,0.464,0.5,0.265,0.597,0.705,0.324,-0.477,0.262,0.178
MINW_EASY_25_022.kp,Set-25-128,MINW,easy,25,128,1,64,7,100,0.554,0.547,0.304,0.629,0.74,0.303,-0.531,0.235,0.144
MINW_EASY_25_023.kp,Set-25-128,MINW,easy,25,128,1,61,5,97,0.57,0.656,0.34,0.665,0.732,0.26,-0.08,0.46,0.147
MINW_EASY_25_024.kp,Set-25-128,MINW,easy,25,128,14,59,18,97,0.652,0.627,0.22,0.637,0.68,0.227,-0.333,0.334,0.133
MINW_EASY_25_025.kp,Set-25-128,MINW,easy,25,128,3,63,2,100,0.579,0.603,0.238,0.596,0.64,0.248,-0.384,0.308,0.14
MINW_EASY_25_026.kp,Set-25-128,MINW,easy,25,128,3,64,15,100,0.521,0.562,0.34,0.687,0.75,0.23,-0.337,0.332,0.153
MINW_EASY_25_027.kp,Set-25-128,MINW,easy,25,128,2,63,23,95,0.508,0.587,0.323,0.709,0.716,0.187,-0.22,0.39,0.16
MINW_EASY_25_028.kp,Set-25-128,MINW,easy,25,128,5,62,10,100,0.579,0.597,0.275,0.602,0.56,0.274,-0.289,0.355,0.143
MINW_EASY_25_029.kp,Set-25-128,MINW,easy,25,128,3,64,4,96,0.428,0.406,0.267,0.676,0.698,0.247,-0.138,0.431,0.187
MINW_EASY_25_030.kp,Set-25-128,MINW,easy,25,128,5,63,3,100,0.495,0.444,0.231,0.628,0.7,0.271,-0.155,0.422,0.164
MINW_EASY_25_031.kp,Set-25-128,MINW,easy,25,128,6,60,7,100,0.584,0.617,0.273,0.61,0.65,0.23,-0.19,0.405,0.146
MINW_EASY_25_032.kp,Set-25-128,MINW,easy,25,128,3,63,9,97,0.552,0.587,0.302,0.667,0.722,0.276,-0.203,0.398,0.147
MINW_EASY_25_033.kp,Set-25-128,MINW,easy,25,128,5,64,25,100,0.481,0.344,0.326,0.712,0.76,0.226,-0.165,0.418,0.166
MINW_EASY_25_034.kp,Set-25-128,MINW,easy,25,128,1,64,16,100,0.376,0.328,0.314,0.651,0.67,0.234,-0.413,0.294,0.213
MINW_EASY_25_035.kp,Set-25-128,MINW,easy,25,128,9,62,1,100,0.589,0.581,0.245,0.568,0.58,0.306,-0.444,0.278,0.14
MINW_EASY_25_036.kp,Set-25-128,MINW,easy,25,128,2,61,13,100,0.494,0.492,0.283,0.721,0.78,0.214,-0.266,0.367,0.17
MINW_EASY_25_037.kp,Set-25-128,MINW,easy,25,128,4,62,12,100,0.577,0.597,0.274,0.642,0.59,0.23,-0.327,0.337,0.143
MINW_EASY_25_038.kp,Set-25-128,MINW,easy,25,128,1,62,10,97,0.612,0.694,0.333,0.684,0.711,0.204,-0.306,0.347,0.135
MINW_EASY_25_039.kp,Set-25-128,MINW,easy,25,128,3,64,25,98,0.556,0.656,0.334,0.696,0.776,0.227,-0.124,0.438,0.144
MINW_EASY_25_040.kp,Set-25-128,MINW,easy,25,128,2,62,11,99,0.579,0.613,0.274,0.634,0.677,0.255,-0.219,0.39,0.143
MINW_EASY_25_041.kp,Set-25-128,MINW,easy,25,128,6,64,7,100,0.552,0.656,0.289,0.596,0.61,0.257,0.059,0.529,0.145
MINW_EASY_25_042.kp,Set-25-128,MINW,easy,25,128,2,57,6,92,0.503,0.404,0.325,0.717,0.75,0.223,-0.339,0.331,0.179
MINW_EASY_25_043.kp,Set-25-128,MINW,easy,25,128,7,62,14,96,0.621,0.597,0.261,0.654,0.677,0.264,-0.214,0.393,0.133
MINW_EASY_25_044.kp,Set-25-128,MINW,easy,25,128,1,62,3,100,0.545,0.565,0.329,0.647,0.71,0.287,-0.159,0.421,0.152
MINW_EASY_25_045.kp,Set-25-128,MINW,easy,25,128,3,60,17,92,0.503,0.467,0.298,0.671,0.75,0.267,-0.419,0.29,0.17
MINW_EASY_25_046.kp,Set-25-128,MINW,easy,25,128,3,64,1,100,0.476,0.422,0.334,0.688,0.75,0.256,0.123,0.562,0.168
MINW_EASY_25_047.kp,Set-25-128,MINW,easy,25,128,3,59,24,97,0.55,0.661,0.314,0.654,0.763,0.221,-0.423,0.289,0.158
MINW_EASY_25_048.kp,Set-25-128,MINW,easy,25,128,1,64,14,95,0.544,0.469,0.273,0.661,0.747,0.272,-0.377,0.312,0.147
MINW_EASY_25_049.kp,Set-25-128,MINW,easy,25,128,1,64,4,95,0.572,0.609,0.317,0.642,0.737,0.296,-0.171,0.414,0.14
MINW_EASY_25_050.kp,Set-25-128,MINW,easy,25,128,2,63,10,100,0.631,0.619,0.278,0.621,0.69,0.289,0.1,0.55,0.129
MINW_EASY_25_051.kp,Set-25-128,MINW,easy,25,128,1,64,6,99,0.521,0.594,0.309,0.58,0.606,0.263,-0.338,0.331,0.154
MINW_EASY_25_052.kp,Set-25-128,MINW,easy,25,128,1,63,8,98,0.441,0.365,0.32,0.655,0.745,0.256,-0.407,0.296,0.184
MINW_EASY_25_053.kp,Set-25-128,MINW,easy,25,128,1,61,13,98,0.593,0.738,0.319,0.666,0.724,0.263,-0.027,0.486,0.142
MINW_EASY_25_054.kp,Set-25-128,MINW,easy,25,128,7,64,3,96,0.521,0.516,0.282,0.589,0.688,0.299,-0.419,0.291,0.153
MINW_EASY_25_055.kp,Set-25-128,MINW,easy,25,128,2,58,11,92,0.566,0.586,0.291,0.66,0.717,0.264,-0.282,0.359,0.156
MINW_EASY_25_056.kp,Set-25-128,MINW,easy,25,128,1,63,18,100,0.599,0.667,0.334,0.666,0.71,0.215,0.117,0.559,0.136
MINW_EASY_25_057.kp,Set-25-128,MINW,easy,25,128,1,64,5,100,0.512,0.531,0.312,0.629,0.63,0.221,-0.011,0.494,0.156
MINW_EASY_25_058.kp,Set-25-128,MINW,easy,25,128,4,63,9,100,0.527,0.571,0.345,0.646,0.7,0.277,-0.531,0.235,0.154
MINW_EASY_25_059.kp,Set-25-128,MINW,easy,25,128,4,63,7,99,0.651,0.714,0.276,0.569,0.697,0.323,-0.161,0.42,0.125
MINW_EASY_25_060.kp,Set-25-128,MINW,easy,25,128,4,64,10,99,0.566,0.609,0.308,0.708,0.768,0.228,-0.128,0.436,0.141
MINW_EASY_25_061.kp,Set-25-128,MINW,easy,25,128,4,64,5,100,0.638,0.688,0.268,0.598,0.64,0.257,-0.102,0.449,0.125
MINW_EASY_25_062.kp,Set-25-128,MINW,easy,25,128,1,61,22,94,0.529,0.541,0.312,0.619,0.596,0.238,-0.332,0.334,0.159
MINW_EASY_25_063.kp,Set-25-128,MINW,easy,25,128,8,64,1,97,0.562,0.516,0.29,0.589,0.619,0.296,-0.263,0.369,0.142
MINW_EASY_25_064.kp,Set-25-128,MINW,easy,25,128,2,63,4,98,0.508,0.476,0.305,0.587,0.704,0.307,-0.451,0.275,0.16
MINW_EASY_25_065.kp,Set-25-128,MINW,easy,25,128,1,61,10,95,0.461,0.361,0.323,0.659,0.726,0.249,-0.27,0.365,0.182
MINW_EASY_25_066.kp,Set-25-128,MINW,easy,25,128,4,63,12,100,0.58,0.651,0.281,0.715,0.82,0.26,-0.302,0.349,0.14
MINW_EASY_25_067.kp,Set-25-128,MINW,easy,25,128,3,64,3,100,0.524,0.5,0.321,0.672,0.79,0.308,-0.401,0.299,0.153
MINW_EASY_25_068.kp,Set-25-128,MINW,easy,25,128,1,61,5,95,0.551,0.557,0.325,0.636,0.747,0.317,-0.446,0.277,0.152
MINW_EASY_25_069.kp,Set-25-128,MINW,easy,25,128,1,61,7,100,0.512,0.525,0.294,0.62,0.71,0.236,-0.072,0.464,0.164
MINW_EASY_25_070.kp,Set-25-128,MINW,easy,25,128,1,64,24,99,0.486,0.438,0.299,0.697,0.737,0.204,-0.013,0.493,0.165
MINW_EASY_25_071.kp,Set-25-128,MINW,easy,25,128,5,56,2,97,0.519,0.518,0.286,0.661,0.732,0.328,-0.311,0.344,0.176
MINW_EASY_25_072.kp,Set-25-128,MINW,easy,25,128,3,63,31,93,0.447,0.429,0.315,0.708,0.71,0.202,-0.214,0.393,0.182
MINW_EASY_25_073.kp,Set-25-128,MINW,easy,25,128,1,63,7,100,0.489,0.381,0.336,0.666,0.71,0.242,-0.421,0.29,0.166
MINW_EASY_25_074.kp,Set-25-128,MINW,easy,25,128,4,64,11,94,0.542,0.531,0.293,0.6,0.606,0.256,-0.244,0.378,0.147
MINW_EASY_25_075.kp,Set-25-128,MINW,easy,25,128,3,63,6,98,0.509,0.46,0.236,0.589,0.622,0.281,-0.317,0.342,0.16
MINW_EASY_25_076.kp,Set-25-128,MINW,easy,25,128,5,64,20,99,0.462,0.516,0.293,0.618,0.667,0.231,-0.391,0.304,0.173
MINW_EASY_25_077.kp,Set-25-128,MINW,easy,25,128,3,62,14,100,0.628,0.661,0.261,0.622,0.6,0.26,-0.073,0.464,0.132
MINW_EASY_25_078.kp,Set-25-128,MINW,easy,25,128,3,64,1,92,0.464,0.422,0.279,0.609,0.641,0.263,-0.081,0.459,0.172
MINW_EASY_25_079.kp,Set-25-128,MINW,easy,25,128,1,64,10,99,0.432,0.312,0.347,0.703,0.758,0.238,-0.225,0.388,0.185
MINW_EASY_25_080.kp,Set-25-128,MINW,easy,25,128,1,64,15,100,0.627,0.703,0.307,0.548,0.53,0.274,0.084,0.542,0.128
MINW_EASY_25_081.kp,Set-25-128,MINW,easy,25,128,4,64,21,97,0.482,0.453,0.293,0.68,0.722,0.234,0.044,0.522,0.166
MINW_EASY_25_082.kp,Set-25-128,MINW,easy,25,128,3,63,3,100,0.591,0.714,0.317,0.542,0.57,0.269,-0.187,0.407,0.137
MINW_EASY_25_083.kp,Set-25-128,MINW,easy,25,128,1,61,7,93,0.441,0.393,0.336,0.654,0.742,0.278,-0.424,0.288,0.19
MINW_EASY_25_084.kp,Set-25-128,MINW,easy,25,128,3,64,30,100,0.509,0.5,0.272,0.687,0.66,0.211,-0.049,0.475,0.157
MINW_EASY_25_085.kp,Set-25-128,MINW,easy,25,128,6,60,3,100,0.519,0.633,0.283,0.698,0.74,0.268,-0.417,0.291,0.164
MINW_EASY_25_086.kp,Set-25-128,MINW,easy,25,128,1,60,3,100,0.521,0.567,0.3,0.584,0.68,0.327,0.055,0.527,0.164
MINW_EASY_25_087.kp,Set-25-128,MINW,easy,25,128,3,64,3,95,0.551,0.609,0.292,0.593,0.568,0.307,-0.595,0.202,0.145
MINW_EASY_25_088.kp,Set-25-128,MINW,easy,25,128,3,56,1,94,0.548,0.589,0.31,0.637,0.681,0.261,-0.424,0.288,0.167
MINW_EASY_25_089.kp,Set-25-128,MINW,easy,25,128,1,64,18,100,0.521,0.562,0.32,0.703,0.73,0.243,-0.028,0.486,0.154
MINW_EASY_25_090.kp,Set-25-128,MINW,easy,25,128,4,60,25,98,0.473,0.5,0.297,0.628,0.643,0.245,-0.146,0.427,0.18
MINW_EASY_25_091.kp,Set-25-128,MINW,easy,25,128,1,61,2,99,0.683,0.754,0.29,0.64,0.768,0.279,-0.224,0.388,0.123
MINW_EASY_25_092.kp,Set-25-128,MINW,easy,25,128,6,63,4,93,0.641,0.651,0.269,0.637,0.624,0.27,-0.2,0.4,0.127
MINW_EASY_25_093.kp,Set-25-128,MINW,easy,25,128,4,64,9,100,0.566,0.672,0.304,0.591,0.6,0.269,-0.073,0.463,0.141
MINW_EASY_25_094.kp,Set-25-128,MINW,easy,25,128,3,64,3,97,0.594,0.547,0.303,0.657,0.753,0.293,-0.249,0.375,0.135
MINW_EASY_25_095.kp,Set-25-128,MINW,easy,25,128,5,61,1,100,0.566,0.59,0.303,0.599,0.67,0.278,-0.063,0.468,0.148
MINW_EASY_25_096.kp,Set-25-128,MINW,easy,25,128,2,64,6,89,0.464,0.469,0.276,0.675,0.787,0.256,-0.307,0.346,0.173
MINW_EASY_25_097.kp,Set-25-128,MINW,easy,25,128,7,63,2,100,0.596,0.635,0.283,0.622,0.75,0.288,0.098,0.549,0.136
MINW_EASY_25_098.kp,Set-25-128,MINW,easy,25,128,8,62,4,98,0.586,0.613,0.257,0.596,0.622,0.316,-0.208,0.396,0.141
MINW_EASY_25_099.kp,Set-25-128,MINW,easy,25,128,1,62,12,100,0.528,0.629,0.305,0.626,0.67,0.253,-0.018,0.491,0.156
DEF_EASY_25_000.kp,Set-25-256,DEF,easy,25,256,1,126,3,100,0.682,0.778,0.284,0.584,0.6,0.313,-0.091,0.455,0.119
DEF_EASY_25_001.kp,Set-25-256,DEF,easy,25,256,4,127,6,100,0.577,0.63,0.314,0.57,0.6,0.279,0.363,0.682,0.14
DEF_EASY_25_002.kp,Set-25-256,DEF,easy,25,256,1,121,2,100,0.607,0.711,0.328,0.52,0.46,0.359,0.222,0.611,0.139
DEF_EASY_25_003.kp,Set-25-256,DEF,easy,25,256,3,127,4,100,0.675,0.827,0.323,0.522,0.53,0.289,0.015,0.507,0.119
DEF_EASY_25_004.kp,Set-25-256,DEF,easy,25,256,1,128,2,100,0.591,0.633,0.32,0.551,0.62,0.282,0.142,0.571,0.135
DEF_EASY_25_005.kp,Set-25-256,DEF,easy,25,256,2,126,3,100,0.572,0.675,0.337,0.571,0.6,0.307,0.043,0.521,0.142
DEF_EASY_25_006.kp,Set-25-256,DEF,easy,25,256,1,127,1,97,0.637,0.693,0.302,0.46,0.351,0.322,-0.14,0.43,0.126
DEF_EASY_25_007.kp,Set-25-256,DEF,easy,25,256,1,127,2,100,0.596,0.677,0.327,0.546,0.63,0.319,0.27,0.635,0.135
DEF_EASY_25_008.kp,Set-25-256,DEF,easy,25,256,1,125,2,100,0.617,0.712,0.294,0.517,0.53,0.331,0.086,0.543,0.133
DEF_EASY_25_009.kp,Set-25-256,DEF,easy,25,256,2,127,3,100,0.617,0.606,0.301,0.592,0.66,0.32,-0.087,0.457,0.131
DEF_EASY_25_010.kp,Set-25-256,DEF,easy,25,256,1,127,1,100,0.659,0.756,0.322,0.502,0.59,0.336,-0.13,0.435,0.122
DEF_EASY_25_011.kp,Set-25-256,DEF,easy,25,256,5,124,13,100,0.671,0.758,0.275,0.54,0.64,0.292,0.105,0.553,0.123
DEF_EASY_25_012.kp,Set-25-256,DEF,easy,25,256,1,122,2,100,0.663,0.73,0.265,0.534,0.66,0.358,-0.188,0.406,0.127
DEF_EASY_25_013.kp,Set-25-256,DEF,easy,25,256,1,127,1,100,0.535,0.575,0.283,0.58,0.66,0.371,0.03,0.515,0.151
DEF_EASY_25_014.kp,Set-25-256,DEF,easy,25,256,1,126,7,100,0.546,0.659,0.362,0.559,0.66,0.333,0.187,0.593,0.149
DEF_EASY_25_015.kp,Set-25-256,DEF,easy,25,256,1,127,1,100,0.633,0.717,0.307,0.476,0.4,0.331,0.062,0.531,0.127
DEF_EASY_25_016.kp,Set-25-256,DEF,easy,25,256,3,127,4,99,0.602,0.685,0.325,0.556,0.606,0.334,0.317,0.659,0.134
DEF_EASY_25_017.kp,Set-25-256,DEF,easy,25,256,2,128,1,100,0.551,0.648,0.291,0.56,0.57,0.301,0.045,0.522,0.145
DEF_EASY_25_018.kp,Set-25-256,DEF,easy,25,256,1,123,2,100,0.609,0.691,0.324,0.538,0.53,0.303,-0.06,0.47,0.137
DEF_EASY_25_019.kp,Set-25-256,DEF,easy,25,256,1,125,3,100,0.594,0.568,0.328,0.549,0.62,0.326,0.029,0.514,0.138
